time (s),v("/D6" ?result "tran") (V)
2.917E-9,82.32E-6
2.920E-9,-12.44E-6
2.923E-9,-137.6E-6
2.926E-9,-122.9E-6
2.928E-9,241.1E-6
2.931E-9,796.4E-6
2.933E-9,1.415E-3
2.936E-9,2.224E-3
2.938E-9,3.329E-3
2.941E-9,4.684E-3
2.943E-9,5.612E-3
2.946E-9,6.079E-3
2.949E-9,6.203E-3
2.951E-9,6.583E-3
2.954E-9,8.046E-3
2.957E-9,9.700E-3
2.959E-9,10.77E-3
2.962E-9,10.71E-3
2.965E-9,9.495E-3
2.969E-9,7.409E-3
2.971E-9,5.939E-3
2.974E-9,4.440E-3
2.977E-9,3.232E-3
2.980E-9,1.851E-3
2.983E-9,821.9E-6
2.986E-9,323.0E-6
2.989E-9,20.39E-6
2.992E-9,-36.62E-6
2.995E-9,-15.67E-6
2.998E-9,40.33E-6
3.000E-9,82.77E-6
3.003E-9,125.5E-6
3.007E-9,171.7E-6
3.009E-9,188.1E-6
3.012E-9,180.9E-6
3.016E-9,159.1E-6
3.020E-9,143.9E-6
3.022E-9,156.8E-6
3.025E-9,166.8E-6
3.028E-9,153.6E-6
3.031E-9,124.2E-6
3.035E-9,81.21E-6
3.039E-9,34.74E-6
3.045E-9,-9.304E-6
3.051E-9,-61.68E-6
3.059E-9,-196.5E-6
3.066E-9,-533.0E-6
3.072E-9,-784.3E-6
3.076E-9,-624.8E-6
3.080E-9,-161.8E-6
3.084E-9,713.2E-6
3.088E-9,1.887E-3
3.090E-9,3.231E-3
3.093E-9,4.539E-3
3.096E-9,5.162E-3
3.098E-9,5.177E-3
3.101E-9,4.807E-3
3.103E-9,4.248E-3
3.106E-9,3.610E-3
3.109E-9,2.784E-3
3.112E-9,2.058E-3
3.116E-9,1.343E-3
3.121E-9,767.7E-6
3.127E-9,391.3E-6
3.134E-9,164.6E-6
3.142E-9,54.32E-6
3.148E-9,28.39E-6
3.155E-9,17.91E-6
3.159E-9,45.63E-6
3.163E-9,80.18E-6
3.166E-9,84.80E-6
3.169E-9,73.52E-6
3.173E-9,52.97E-6
3.178E-9,27.35E-6
3.184E-9,3.996E-6
3.191E-9,-22.83E-6
3.196E-9,-54.30E-6
3.203E-9,-120.1E-6
3.206E-9,-162.1E-6
3.209E-9,-256.7E-6
3.212E-9,-435.6E-6
3.216E-9,-681.4E-6
3.219E-9,-803.6E-6
3.221E-9,-758.3E-6
3.225E-9,-514.1E-6
3.229E-9,-117.7E-6
3.231E-9,277.0E-6
3.234E-9,712.8E-6
3.237E-9,1.223E-3
3.239E-9,1.860E-3
3.242E-9,2.948E-3
3.244E-9,4.082E-3
3.247E-9,4.823E-3
3.250E-9,4.962E-3
3.253E-9,4.460E-3
3.257E-9,3.474E-3
3.262E-9,2.289E-3
3.268E-9,1.300E-3
3.274E-9,600.4E-6
3.283E-9,203.8E-6
3.295E-9,33.71E-6
3.313E-9,1.978E-6
3.345E-9,3.378E-6
3.408E-9,2.854E-6
3.516E-9,2.380E-6
3.714E-9,2.138E-6
4.077E-9,1.239E-6
4.538E-9,1.145E-6
5.000E-9,486.1E-9
5.000E-9,-6.994E-6
5.000E-9,-22.61E-6
5.000E-9,-51.87E-6
5.001E-9,-100.0E-6
5.001E-9,-150.9E-6
5.002E-9,-236.2E-6
5.004E-9,-337.1E-6
5.007E-9,-411.8E-6
5.011E-9,-439.7E-6
5.018E-9,-430.8E-6
5.028E-9,-481.9E-6
5.033E-9,-661.1E-6
5.040E-9,-1.462E-3
5.045E-9,-2.485E-3
5.050E-9,-3.638E-3
5.050E-9,-3.633E-3
5.050E-9,-3.621E-3
5.051E-9,-3.599E-3
5.051E-9,-3.591E-3
5.051E-9,-3.576E-3
5.052E-9,-3.547E-3
5.053E-9,-3.486E-3
5.055E-9,-3.336E-3
5.058E-9,-3.047E-3
5.061E-9,-2.761E-3
5.065E-9,-2.398E-3
5.068E-9,-1.829E-3
5.073E-9,-894.0E-6
5.077E-9,-329.8E-6
5.081E-9,-93.40E-6
5.086E-9,-88.62E-6
5.091E-9,-97.85E-6
5.095E-9,-81.38E-6
5.100E-9,-29.83E-6
5.100E-9,-29.18E-6
5.100E-9,-26.84E-6
5.101E-9,-21.77E-6
5.101E-9,-19.37E-6
5.101E-9,-14.39E-6
5.102E-9,-4.172E-6
5.104E-9,16.71E-6
5.107E-9,55.90E-6
5.113E-9,114.3E-6
5.120E-9,149.6E-6
5.128E-9,173.5E-6
5.138E-9,195.8E-6
5.151E-9,215.3E-6
5.168E-9,226.3E-6
5.185E-9,236.0E-6
5.201E-9,241.7E-6
5.216E-9,248.1E-6
5.234E-9,254.7E-6
5.258E-9,261.6E-6
5.295E-9,267.0E-6
5.350E-9,267.2E-6
5.419E-9,258.2E-6
5.511E-9,236.0E-6
5.631E-9,197.8E-6
5.796E-9,154.6E-6
6.018E-9,106.9E-6
6.204E-9,43.73E-6
6.420E-9,1.935E-6
6.504E-9,2.081E-6
6.673E-9,-1.302E-6
6.869E-9,757.1E-9
7.184E-9,-1.242E-6
7.500E-9,569.9E-9
7.500E-9,43.56E-6
7.501E-9,125.9E-6
7.501E-9,269.7E-6
7.502E-9,401.4E-6
7.504E-9,562.0E-6
7.508E-9,679.3E-6
7.514E-9,747.8E-6
7.522E-9,757.8E-6
7.526E-9,738.4E-6
7.529E-9,718.7E-6
7.533E-9,686.3E-6
7.536E-9,665.0E-6
7.539E-9,658.0E-6
7.542E-9,670.9E-6
7.543E-9,679.8E-6
7.545E-9,685.1E-6
7.547E-9,686.6E-6
7.548E-9,684.3E-6
7.550E-9,679.4E-6
7.550E-9,674.4E-6
7.550E-9,664.1E-6
7.550E-9,658.9E-6
7.550E-9,648.9E-6
7.550E-9,629.4E-6
7.551E-9,592.8E-6
7.551E-9,528.0E-6
7.552E-9,423.8E-6
7.554E-9,279.7E-6
7.557E-9,169.8E-6
7.560E-9,89.39E-6
7.564E-9,48.02E-6
7.569E-9,95.92E-6
7.572E-9,184.8E-6
7.576E-9,294.5E-6
7.580E-9,394.1E-6
7.584E-9,499.1E-6
7.590E-9,578.6E-6
7.596E-9,309.0E-6
7.601E-9,-920.6E-6
7.607E-9,-3.958E-3
7.612E-9,-7.526E-3
7.614E-9,-9.208E-3
7.618E-9,-10.98E-3
7.621E-9,-11.36E-3
7.624E-9,-9.866E-3
7.625E-9,-9.234E-3
7.627E-9,-8.002E-3
7.631E-9,-5.912E-3
7.636E-9,-3.675E-3
7.641E-9,-2.011E-3
7.647E-9,-894.8E-6
7.654E-9,-211.8E-6
7.660E-9,72.63E-6
7.666E-9,218.1E-6
7.670E-9,297.7E-6
7.673E-9,329.8E-6
7.677E-9,342.2E-6
7.681E-9,350.4E-6
7.686E-9,370.0E-6
7.692E-9,429.1E-6
7.697E-9,620.1E-6
7.701E-9,1.062E-3
7.704E-9,1.559E-3
7.707E-9,2.325E-3
7.709E-9,3.338E-3
7.712E-9,4.285E-3
7.714E-9,4.758E-3
7.718E-9,4.515E-3
7.721E-9,3.669E-3
7.726E-9,2.298E-3
7.728E-9,1.437E-3
7.731E-9,362.2E-6
7.734E-9,-694.3E-6
7.736E-9,-908.6E-6
7.740E-9,-638.6E-6
7.743E-9,-377.5E-6
7.746E-9,-148.0E-6
7.751E-9,37.77E-6
7.757E-9,115.6E-6
7.765E-9,151.3E-6
7.774E-9,156.4E-6
7.788E-9,152.2E-6
7.809E-9,136.6E-6
7.849E-9,114.2E-6
7.929E-9,83.33E-6
8.064E-9,58.26E-6
8.235E-9,40.47E-6
8.459E-9,30.03E-6
8.757E-9,20.79E-6
9.171E-9,15.81E-6
9.585E-9,11.34E-6
10.00E-9,10.19E-6
10.00E-9,2.788E-6
10.00E-9,-11.92E-6
10.00E-9,-37.72E-6
10.00E-9,-75.60E-6
10.00E-9,-116.6E-6
10.00E-9,-174.5E-6
10.00E-9,-242.1E-6
10.01E-9,-291.3E-6
10.01E-9,-321.3E-6
10.02E-9,-337.3E-6
10.02E-9,-352.1E-6
10.03E-9,-404.5E-6
10.04E-9,-649.8E-6
10.05E-9,-1.262E-3
10.05E-9,-2.160E-3
10.05E-9,-2.144E-3
10.05E-9,-2.136E-3
10.05E-9,-2.122E-3
10.05E-9,-2.113E-3
10.05E-9,-2.111E-3
10.05E-9,-2.111E-3
10.05E-9,-2.114E-3
10.05E-9,-2.117E-3
10.05E-9,-2.116E-3
10.06E-9,-2.100E-3
10.06E-9,-2.042E-3
10.06E-9,-1.907E-3
10.06E-9,-1.592E-3
10.07E-9,-951.2E-6
10.07E-9,156.1E-6
10.08E-9,871.3E-6
10.08E-9,1.131E-3
10.08E-9,969.0E-6
10.09E-9,698.3E-6
10.09E-9,535.6E-6
10.10E-9,395.1E-6
10.10E-9,390.8E-6
10.10E-9,388.6E-6
10.10E-9,384.2E-6
10.10E-9,375.6E-6
10.10E-9,359.2E-6
10.11E-9,331.7E-6
10.11E-9,294.7E-6
10.12E-9,263.3E-6
10.13E-9,224.5E-6
10.14E-9,196.7E-6
10.15E-9,189.9E-6
10.16E-9,188.0E-6
10.17E-9,193.8E-6
10.18E-9,205.2E-6
10.19E-9,216.0E-6
10.20E-9,229.4E-6
10.20E-9,227.0E-6
10.20E-9,222.3E-6
10.20E-9,214.5E-6
10.20E-9,204.7E-6
10.20E-9,202.1E-6
10.20E-9,200.1E-6
10.21E-9,204.2E-6
10.21E-9,224.4E-6
10.22E-9,258.6E-6
10.23E-9,273.0E-6
10.25E-9,274.9E-6
10.26E-9,276.1E-6
10.28E-9,277.8E-6
10.29E-9,279.6E-6
10.31E-9,281.1E-6
10.34E-9,282.0E-6
10.37E-9,280.6E-6
10.42E-9,274.0E-6
10.48E-9,258.3E-6
10.57E-9,228.9E-6
10.68E-9,188.0E-6
10.83E-9,150.5E-6
11.01E-9,110.5E-6
11.19E-9,48.58E-6
11.40E-9,1.681E-6
11.49E-9,790.1E-9
11.68E-9,-3.843E-6
11.87E-9,-1.174E-6
12.25E-9,-3.850E-6
12.50E-9,-1.483E-6
12.50E-9,47.35E-6
12.50E-9,137.8E-6
12.50E-9,293.7E-6
12.50E-9,453.1E-6
12.50E-9,661.8E-6
12.51E-9,827.1E-6
12.51E-9,932.6E-6
12.52E-9,1.021E-3
12.53E-9,1.049E-3
12.53E-9,1.026E-3
12.53E-9,899.5E-6
12.54E-9,737.4E-6
12.54E-9,487.5E-6
12.54E-9,305.3E-6
12.54E-9,45.02E-6
12.54E-9,-272.1E-6
12.55E-9,-810.8E-6
12.55E-9,-1.640E-3
12.55E-9,-2.260E-3
12.55E-9,-2.992E-3
12.55E-9,-3.021E-3
12.55E-9,-3.081E-3
12.55E-9,-3.111E-3
12.55E-9,-3.170E-3
12.55E-9,-3.290E-3
12.55E-9,-3.351E-3
12.55E-9,-3.472E-3
12.55E-9,-3.717E-3
12.55E-9,-4.215E-3
12.55E-9,-5.242E-3
12.55E-9,-7.404E-3
12.56E-9,-10.38E-3
12.56E-9,-14.15E-3
12.56E-9,-16.06E-3
12.57E-9,-153.6E-6
12.57E-9,32.61E-3
12.58E-9,81.74E-3
12.58E-9,146.9E-3
12.58E-9,233.6E-3
12.59E-9,358.7E-3
12.60E-9,505.2E-3
12.60E-9,636.5E-3
12.61E-9,727.8E-3
12.61E-9,802.4E-3
12.61E-9,821.5E-3
12.62E-9,854.2E-3
12.62E-9,888.0E-3
12.62E-9,908.4E-3
12.63E-9,925.6E-3
12.63E-9,930.3E-3
12.63E-9,938.8E-3
12.63E-9,942.8E-3
12.63E-9,950.2E-3
12.64E-9,953.6E-3
12.64E-9,959.9E-3
12.64E-9,962.8E-3
12.64E-9,968.1E-3
12.64E-9,976.9E-3
12.65E-9,987.6E-3
12.66E-9,994.8E-3
12.67E-9,999.1E-3
12.69E-9,1.001
12.71E-9,1.001
12.74E-9,1.001
12.78E-9,1.001
12.85E-9,1.000
12.94E-9,1.000
13.06E-9,1.000
13.22E-9,1.000
13.45E-9,1.000
13.75E-9,1.000
14.16E-9,1.000
14.58E-9,1.000
15.00E-9,1.000
15.00E-9,1.000
15.00E-9,999.9E-3
15.00E-9,999.8E-3
15.00E-9,999.6E-3
15.00E-9,999.5E-3
15.01E-9,999.3E-3
15.01E-9,999.1E-3
15.02E-9,999.0E-3
15.03E-9,999.0E-3
15.03E-9,999.3E-3
15.04E-9,1.001
15.04E-9,1.003
15.05E-9,1.004
15.05E-9,1.006
15.05E-9,1.007
15.05E-9,1.007
15.05E-9,1.007
15.05E-9,1.008
15.05E-9,1.008
15.05E-9,1.008
15.05E-9,1.009
15.05E-9,1.010
15.06E-9,1.007
15.06E-9,988.0E-3
15.06E-9,944.2E-3
15.07E-9,874.5E-3
15.07E-9,754.9E-3
15.08E-9,639.6E-3
15.08E-9,518.4E-3
15.08E-9,372.8E-3
15.09E-9,262.9E-3
15.09E-9,177.7E-3
15.10E-9,117.4E-3
15.10E-9,75.87E-3
15.10E-9,74.98E-3
15.10E-9,73.22E-3
15.10E-9,69.81E-3
15.10E-9,68.30E-3
15.10E-9,65.38E-3
15.10E-9,59.88E-3
15.10E-9,50.17E-3
15.11E-9,34.99E-3
15.11E-9,16.46E-3
15.12E-9,6.976E-3
15.13E-9,2.556E-3
15.14E-9,899.6E-6
15.15E-9,357.5E-6
15.17E-9,252.7E-6
15.19E-9,246.1E-6
15.20E-9,243.1E-6
15.22E-9,246.8E-6
15.23E-9,253.4E-6
15.26E-9,260.7E-6
15.30E-9,268.8E-6
15.35E-9,273.0E-6
15.42E-9,266.8E-6
15.52E-9,244.1E-6
15.64E-9,202.5E-6
15.81E-9,155.1E-6
16.03E-9,103.6E-6
16.22E-9,39.55E-6
16.43E-9,905.9E-9
16.52E-9,1.528E-6
16.69E-9,-1.794E-6
16.90E-9,512.8E-9
17.20E-9,-1.636E-6
17.50E-9,295.3E-9
17.50E-9,44.20E-6
17.50E-9,128.7E-6
17.50E-9,274.9E-6
17.50E-9,413.5E-6
17.50E-9,584.9E-6
17.51E-9,706.8E-6
17.51E-9,774.4E-6
17.52E-9,778.6E-6
17.53E-9,747.7E-6
17.53E-9,708.2E-6
17.53E-9,634.1E-6
17.54E-9,576.7E-6
17.54E-9,560.2E-6
17.54E-9,615.2E-6
17.54E-9,656.6E-6
17.55E-9,686.3E-6
17.55E-9,697.9E-6
17.55E-9,701.6E-6
17.55E-9,699.1E-6
17.55E-9,694.0E-6
17.55E-9,682.9E-6
17.55E-9,677.3E-6
17.55E-9,666.4E-6
17.55E-9,645.2E-6
17.55E-9,605.4E-6
17.55E-9,534.6E-6
17.55E-9,419.9E-6
17.55E-9,264.9E-6
17.56E-9,146.4E-6
17.56E-9,77.44E-6
17.56E-9,95.16E-6
17.57E-9,163.6E-6
17.57E-9,254.1E-6
17.57E-9,343.0E-6
17.58E-9,433.4E-6
17.58E-9,527.1E-6
17.59E-9,532.4E-6
17.60E-9,-274.2E-6
17.60E-9,-2.242E-3
17.61E-9,-5.908E-3
17.61E-9,-9.981E-3
17.61E-9,-11.09E-3
17.61E-9,-11.58E-3
17.61E-9,-11.81E-3
17.61E-9,-11.92E-3
17.61E-9,-12.12E-3
17.62E-9,-12.41E-3
17.62E-9,-12.44E-3
17.62E-9,-11.11E-3
17.62E-9,-9.110E-3
17.63E-9,-7.252E-3
17.63E-9,-5.233E-3
17.63E-9,-3.087E-3
17.64E-9,-1.572E-3
17.65E-9,-551.0E-6
17.65E-9,39.14E-6
17.67E-9,319.9E-6
17.68E-9,366.3E-6
17.70E-9,313.6E-6
17.73E-9,249.2E-6
17.76E-9,188.6E-6
17.83E-9,128.7E-6
17.92E-9,91.41E-6
18.04E-9,64.61E-6
18.20E-9,46.60E-6
18.41E-9,33.00E-6
18.70E-9,23.69E-6
19.09E-9,16.69E-6
19.63E-9,12.07E-6
20.00E-9,9.924E-6
20.00E-9,-25.88E-6
20.00E-9,-92.45E-6
20.00E-9,-193.6E-6
20.00E-9,-276.6E-6
20.00E-9,-368.7E-6
20.01E-9,-433.4E-6
20.01E-9,-453.3E-6
20.02E-9,-430.8E-6
20.02E-9,-400.6E-6
20.03E-9,-398.3E-6
20.04E-9,-442.7E-6
20.04E-9,-714.8E-6
20.05E-9,-1.341E-3
20.05E-9,-2.154E-3
20.05E-9,-2.152E-3
20.05E-9,-2.144E-3
20.05E-9,-2.133E-3
20.05E-9,-2.121E-3
20.05E-9,-2.118E-3
20.05E-9,-2.113E-3
20.05E-9,-2.109E-3
20.05E-9,-2.109E-3
20.05E-9,-2.108E-3
20.05E-9,-2.101E-3
20.06E-9,-2.068E-3
20.06E-9,-2.008E-3
20.06E-9,-1.887E-3
20.07E-9,-1.599E-3
20.07E-9,-929.7E-6
20.07E-9,-193.9E-6
20.08E-9,270.0E-6
20.08E-9,403.3E-6
20.09E-9,319.1E-6
20.09E-9,232.2E-6
20.10E-9,197.2E-6
20.10E-9,193.5E-6
20.10E-9,193.8E-6
20.10E-9,194.3E-6
20.10E-9,195.1E-6
20.10E-9,196.2E-6
20.10E-9,196.5E-6
20.10E-9,196.9E-6
20.10E-9,197.2E-6
20.11E-9,196.8E-6
20.11E-9,196.4E-6
20.11E-9,195.4E-6
20.12E-9,190.6E-6
20.12E-9,181.2E-6
20.13E-9,172.6E-6
20.14E-9,165.6E-6
20.14E-9,167.8E-6
20.15E-9,183.7E-6
20.16E-9,204.1E-6
20.17E-9,222.3E-6
20.18E-9,237.2E-6
20.19E-9,236.7E-6
20.20E-9,238.5E-6
20.20E-9,242.0E-6
20.20E-9,249.2E-6
20.20E-9,260.5E-6
20.20E-9,273.8E-6
20.21E-9,280.1E-6
20.21E-9,277.7E-6
20.21E-9,270.9E-6
20.22E-9,259.0E-6
20.23E-9,251.9E-6
20.24E-9,255.1E-6
20.25E-9,259.2E-6
20.26E-9,262.6E-6
20.27E-9,266.2E-6
20.28E-9,269.4E-6
20.29E-9,272.6E-6
20.31E-9,275.4E-6
20.33E-9,277.0E-6
20.35E-9,277.0E-6
20.37E-9,275.8E-6
20.39E-9,274.6E-6
20.39E-9,273.9E-6
20.40E-9,273.2E-6
20.40E-9,275.0E-6
20.40E-9,278.7E-6
20.40E-9,284.6E-6
20.40E-9,286.8E-6
20.40E-9,290.1E-6
20.40E-9,293.3E-6
20.40E-9,293.8E-6
20.41E-9,293.3E-6
20.41E-9,289.9E-6
20.41E-9,281.7E-6
20.42E-9,271.8E-6
20.44E-9,267.2E-6
20.45E-9,263.9E-6
20.47E-9,259.7E-6
20.49E-9,253.8E-6
20.52E-9,245.3E-6
20.55E-9,232.5E-6
20.60E-9,214.1E-6
20.68E-9,190.3E-6
20.77E-9,164.1E-6
20.90E-9,136.9E-6
21.06E-9,92.30E-6
21.27E-9,23.53E-6
21.49E-9,-960.7E-9
21.73E-9,544.9E-9
21.92E-9,-1.733E-6
22.22E-9,353.4E-9
22.50E-9,-1.545E-6
22.50E-9,43.01E-6
22.50E-9,127.7E-6
22.50E-9,256.3E-6
22.50E-9,385.1E-6
22.50E-9,542.9E-6
22.51E-9,667.3E-6
22.51E-9,733.0E-6
22.52E-9,732.4E-6
22.53E-9,703.8E-6
22.53E-9,676.1E-6
22.53E-9,627.3E-6
22.54E-9,590.2E-6
22.54E-9,569.4E-6
22.54E-9,583.0E-6
22.54E-9,631.2E-6
22.54E-9,680.7E-6
22.55E-9,722.7E-6
22.55E-9,748.2E-6
22.55E-9,754.5E-6
22.55E-9,754.1E-6
22.55E-9,749.1E-6
22.55E-9,738.4E-6
22.55E-9,733.1E-6
22.55E-9,722.7E-6
22.55E-9,702.7E-6
22.55E-9,693.0E-6
22.55E-9,674.3E-6
22.55E-9,639.1E-6
22.55E-9,576.4E-6
22.55E-9,474.5E-6
22.55E-9,330.1E-6
22.56E-9,221.9E-6
22.56E-9,140.4E-6
22.56E-9,78.48E-6
22.57E-9,40.77E-6
22.57E-9,96.92E-6
22.58E-9,205.2E-6
22.58E-9,310.9E-6
22.59E-9,416.1E-6
22.59E-9,510.0E-6
22.60E-9,498.5E-6
22.61E-9,-423.0E-6
22.61E-9,-2.580E-3
22.62E-9,-6.364E-3
22.62E-9,-10.66E-3
22.62E-9,-11.85E-3
22.62E-9,-12.45E-3
22.63E-9,-13.47E-3
22.63E-9,-13.69E-3
22.63E-9,-11.91E-3
22.63E-9,-9.507E-3
22.64E-9,-7.380E-3
22.64E-9,-5.066E-3
22.65E-9,-2.940E-3
22.65E-9,-1.438E-3
22.66E-9,-473.6E-6
22.67E-9,81.21E-6
22.68E-9,326.6E-6
22.70E-9,345.3E-6
22.72E-9,292.3E-6
22.75E-9,229.1E-6
22.79E-9,169.1E-6
22.87E-9,116.5E-6
22.96E-9,82.68E-6
23.09E-9,58.53E-6
23.26E-9,42.13E-6
23.49E-9,29.74E-6
23.80E-9,21.36E-6
24.23E-9,14.94E-6
24.62E-9,12.07E-6
25.00E-9,9.726E-6
25.00E-9,-22.95E-6
25.00E-9,-81.77E-6
25.00E-9,-159.9E-6
25.00E-9,-221.3E-6
25.00E-9,-285.9E-6
25.01E-9,-335.5E-6
25.01E-9,-358.2E-6
25.02E-9,-360.7E-6
25.03E-9,-368.8E-6
25.03E-9,-396.2E-6
25.04E-9,-461.7E-6
25.04E-9,-727.7E-6
25.05E-9,-1.281E-3
25.05E-9,-2.161E-3
25.05E-9,-2.153E-3
25.05E-9,-2.139E-3
