time (s),v("/D1" ?result "tran") (V)
30.05E-9,1.008
30.05E-9,1.008
30.05E-9,1.009
30.05E-9,1.009
30.05E-9,1.010
30.05E-9,1.010
30.05E-9,1.011
30.06E-9,1.011
30.06E-9,1.004
30.06E-9,973.1E-3
30.06E-9,918.8E-3
30.07E-9,839.9E-3
30.07E-9,705.1E-3
30.08E-9,593.5E-3
30.08E-9,468.1E-3
30.08E-9,326.4E-3
30.09E-9,203.8E-3
30.09E-9,134.2E-3
30.10E-9,64.69E-3
30.10E-9,61.64E-3
30.10E-9,60.13E-3
30.10E-9,57.21E-3
30.10E-9,51.76E-3
30.10E-9,42.28E-3
30.11E-9,27.96E-3
30.11E-9,12.09E-3
30.12E-9,4.775E-3
30.13E-9,1.599E-3
30.14E-9,524.6E-6
30.15E-9,289.9E-6
30.16E-9,202.0E-6
30.17E-9,189.7E-6
30.18E-9,192.0E-6
30.19E-9,198.8E-6
30.20E-9,210.2E-6
30.20E-9,210.2E-6
30.20E-9,210.0E-6
30.20E-9,210.2E-6
30.20E-9,212.5E-6
30.20E-9,214.3E-6
30.20E-9,218.5E-6
30.21E-9,227.9E-6
30.21E-9,244.8E-6
30.22E-9,264.8E-6
30.23E-9,273.9E-6
30.25E-9,274.0E-6
30.26E-9,269.6E-6
30.28E-9,266.8E-6
30.29E-9,266.3E-6
30.31E-9,266.9E-6
30.34E-9,267.5E-6
30.37E-9,266.5E-6
30.43E-9,260.5E-6
30.49E-9,245.9E-6
30.58E-9,219.1E-6
30.69E-9,182.5E-6
30.84E-9,147.9E-6
31.02E-9,105.8E-6
31.21E-9,41.99E-6
31.42E-9,1.936E-6
31.51E-9,1.542E-6
31.70E-9,-1.357E-6
31.90E-9,70.94E-9
32.20E-9,-1.389E-6
32.50E-9,-78.44E-9
32.50E-9,43.72E-6
32.50E-9,127.5E-6
32.50E-9,264.7E-6
32.50E-9,392.1E-6
32.50E-9,546.0E-6
32.51E-9,662.7E-6
32.51E-9,729.3E-6
32.52E-9,739.1E-6
32.53E-9,719.3E-6
32.53E-9,699.4E-6
32.53E-9,672.7E-6
32.54E-9,657.3E-6
32.54E-9,646.4E-6
32.54E-9,650.1E-6
32.54E-9,663.8E-6
32.54E-9,668.3E-6
32.55E-9,663.1E-6
32.55E-9,662.2E-6
32.55E-9,667.3E-6
32.55E-9,674.4E-6
32.55E-9,670.6E-6
32.55E-9,662.5E-6
32.55E-9,658.3E-6
32.55E-9,650.3E-6
32.55E-9,634.6E-6
32.55E-9,627.1E-6
32.55E-9,612.5E-6
32.55E-9,584.9E-6
32.55E-9,535.6E-6
32.55E-9,455.0E-6
32.55E-9,338.8E-6
32.56E-9,236.8E-6
32.56E-9,153.3E-6
32.56E-9,86.86E-6
32.57E-9,63.86E-6
32.57E-9,132.8E-6
32.58E-9,234.1E-6
32.58E-9,352.5E-6
32.58E-9,453.9E-6
32.59E-9,539.2E-6
32.60E-9,491.2E-6
32.60E-9,-591.7E-6
32.61E-9,-2.931E-3
32.61E-9,-6.847E-3
32.62E-9,-11.42E-3
32.62E-9,-12.68E-3
32.62E-9,-13.36E-3
32.62E-9,-14.51E-3
32.62E-9,-14.74E-3
32.63E-9,-12.34E-3
32.63E-9,-9.966E-3
32.63E-9,-7.622E-3
32.64E-9,-4.891E-3
32.64E-9,-2.794E-3
32.65E-9,-1.317E-3
32.66E-9,-391.3E-6
32.67E-9,131.9E-6
32.68E-9,333.8E-6
32.70E-9,329.4E-6
32.72E-9,273.1E-6
32.75E-9,210.8E-6
32.81E-9,150.8E-6
32.89E-9,105.3E-6
32.99E-9,74.48E-6
33.13E-9,53.15E-6
33.32E-9,37.92E-6
33.57E-9,26.98E-6
33.92E-9,19.15E-6
34.39E-9,13.60E-6
35.00E-9,9.800E-6
35.00E-9,-16.41E-6
35.00E-9,-62.34E-6
35.00E-9,-126.5E-6
35.00E-9,-174.5E-6
35.00E-9,-228.3E-6
35.01E-9,-277.9E-6
35.01E-9,-316.8E-6
35.02E-9,-338.7E-6
35.03E-9,-366.5E-6
35.03E-9,-403.6E-6
35.04E-9,-487.1E-6
35.04E-9,-795.3E-6
35.05E-9,-1.339E-3
35.05E-9,-2.152E-3
35.05E-9,-2.144E-3
35.05E-9,-2.126E-3
35.05E-9,-2.101E-3
35.05E-9,-2.095E-3
35.05E-9,-2.086E-3
35.05E-9,-2.077E-3
35.05E-9,-2.069E-3
35.05E-9,-2.072E-3
35.05E-9,-2.076E-3
35.06E-9,-2.069E-3
35.06E-9,-1.961E-3
35.06E-9,-1.708E-3
35.07E-9,-1.147E-3
35.07E-9,-43.17E-6
35.07E-9,1.309E-3
35.08E-9,2.079E-3
35.08E-9,2.126E-3
35.09E-9,1.609E-3
35.09E-9,1.216E-3
35.10E-9,981.8E-6
35.10E-9,806.4E-6
35.10E-9,799.1E-6
35.10E-9,784.1E-6
35.10E-9,756.3E-6
35.10E-9,712.2E-6
35.10E-9,695.6E-6
35.10E-9,666.1E-6
35.10E-9,617.9E-6
35.11E-9,547.5E-6
35.11E-9,456.2E-6
35.12E-9,384.3E-6
35.13E-9,329.0E-6
35.14E-9,289.4E-6
35.15E-9,263.6E-6
35.16E-9,251.6E-6
35.18E-9,252.2E-6
35.20E-9,257.3E-6
35.21E-9,262.8E-6
35.23E-9,268.2E-6
35.25E-9,274.4E-6
35.29E-9,280.4E-6
35.34E-9,283.5E-6
35.40E-9,277.8E-6
35.49E-9,257.3E-6
35.60E-9,217.0E-6
35.76E-9,167.0E-6
35.97E-9,120.5E-6
36.15E-9,61.46E-6
36.37E-9,7.038E-6
36.65E-9,-1.044E-6
36.85E-9,-352.2E-9
37.08E-9,-294.5E-9
37.50E-9,-229.7E-9
37.50E-9,44.76E-6
37.50E-9,131.0E-6
37.50E-9,279.6E-6
37.50E-9,418.2E-6
37.50E-9,587.3E-6
37.51E-9,709.2E-6
37.51E-9,771.4E-6
37.52E-9,773.2E-6
37.53E-9,737.9E-6
37.53E-9,693.1E-6
37.53E-9,610.2E-6
37.54E-9,534.2E-6
37.54E-9,464.2E-6
37.54E-9,463.0E-6
37.54E-9,500.6E-6
37.55E-9,547.9E-6
37.55E-9,591.8E-6
37.55E-9,644.8E-6
37.55E-9,698.8E-6
37.55E-9,694.3E-6
37.55E-9,684.5E-6
37.55E-9,679.6E-6
37.55E-9,670.2E-6
37.55E-9,652.1E-6
37.55E-9,618.5E-6
37.55E-9,559.7E-6
37.55E-9,466.7E-6
37.55E-9,348.8E-6
37.56E-9,249.4E-6
37.56E-9,166.4E-6
37.57E-9,138.0E-6
37.57E-9,194.9E-6
37.57E-9,281.6E-6
37.58E-9,410.8E-6
37.58E-9,500.7E-6
37.59E-9,573.2E-6
37.59E-9,469.5E-6
37.60E-9,-530.5E-6
37.60E-9,-2.956E-3
37.61E-9,-6.715E-3
37.62E-9,-11.34E-3
37.62E-9,-12.47E-3
37.62E-9,-14.14E-3
37.62E-9,-13.43E-3
37.62E-9,-12.71E-3
37.63E-9,-11.23E-3
37.63E-9,-9.316E-3
37.63E-9,-5.976E-3
37.64E-9,-3.615E-3
37.64E-9,-1.870E-3
37.65E-9,-765.6E-6
37.66E-9,-62.10E-6
37.67E-9,279.7E-6
37.69E-9,350.2E-6
37.71E-9,306.0E-6
37.73E-9,243.8E-6
37.77E-9,183.1E-6
37.84E-9,125.2E-6
37.93E-9,88.79E-6
38.05E-9,62.87E-6
38.21E-9,45.19E-6
38.43E-9,32.07E-6
38.73E-9,22.90E-6
39.13E-9,16.18E-6
39.57E-9,12.38E-6
40.00E-9,9.873E-6
40.00E-9,-29.66E-6
40.00E-9,-102.8E-6
40.00E-9,-211.5E-6
40.00E-9,-296.1E-6
40.00E-9,-380.3E-6
40.01E-9,-432.2E-6
40.01E-9,-440.4E-6
40.02E-9,-417.3E-6
40.02E-9,-400.2E-6
40.03E-9,-405.7E-6
40.04E-9,-437.6E-6
40.04E-9,-670.8E-6
40.05E-9,-1.244E-3
40.05E-9,-2.070E-3
40.05E-9,-2.065E-3
40.05E-9,-2.054E-3
40.05E-9,-2.036E-3
40.05E-9,-2.032E-3
40.05E-9,-2.024E-3
40.05E-9,-2.015E-3
40.05E-9,-2.013E-3
40.05E-9,-2.017E-3
40.05E-9,-2.026E-3
40.06E-9,-2.043E-3
40.06E-9,-2.040E-3
40.06E-9,-1.946E-3
40.06E-9,-1.689E-3
40.07E-9,-1.103E-3
40.07E-9,278.8E-6
40.08E-9,1.224E-3
40.08E-9,1.694E-3
40.08E-9,1.594E-3
40.09E-9,1.202E-3
40.09E-9,937.1E-6
40.10E-9,640.9E-6
40.10E-9,640.5E-6
40.10E-9,640.1E-6
40.10E-9,637.8E-6
40.10E-9,627.7E-6
40.10E-9,595.2E-6
40.11E-9,518.7E-6
40.11E-9,403.3E-6
40.12E-9,331.8E-6
40.13E-9,287.6E-6
40.14E-9,264.5E-6
40.15E-9,252.8E-6
40.16E-9,247.2E-6
40.16E-9,246.0E-6
40.18E-9,247.3E-6
40.19E-9,248.5E-6
40.19E-9,247.4E-6
40.20E-9,244.6E-6
40.20E-9,240.0E-6
40.20E-9,240.6E-6
40.20E-9,240.6E-6
40.20E-9,240.0E-6
40.20E-9,238.0E-6
40.21E-9,234.0E-6
40.21E-9,229.5E-6
40.22E-9,232.6E-6
40.23E-9,239.0E-6
40.23E-9,247.3E-6
40.24E-9,255.6E-6
40.26E-9,266.0E-6
40.27E-9,273.1E-6
40.28E-9,278.7E-6
40.30E-9,277.0E-6
40.32E-9,273.2E-6
40.34E-9,278.9E-6
40.36E-9,286.1E-6
40.37E-9,293.9E-6
40.39E-9,299.8E-6
40.40E-9,295.9E-6
40.40E-9,295.3E-6
40.40E-9,294.3E-6
40.40E-9,292.9E-6
40.40E-9,291.1E-6
40.41E-9,288.6E-6
40.42E-9,283.0E-6
40.43E-9,274.8E-6
40.45E-9,268.0E-6
40.48E-9,261.1E-6
40.51E-9,251.8E-6
40.55E-9,235.7E-6
40.62E-9,211.5E-6
40.70E-9,182.5E-6
40.82E-9,153.6E-6
40.97E-9,120.7E-6
41.15E-9,62.50E-6
41.35E-9,9.207E-6
41.42E-9,4.412E-6
41.58E-9,338.6E-9
41.74E-9,37.99E-9
42.05E-9,-553.8E-9
42.50E-9,-109.0E-9
42.50E-9,43.43E-6
42.50E-9,126.5E-6
42.50E-9,262.8E-6
42.50E-9,390.4E-6
42.50E-9,545.2E-6
42.51E-9,664.0E-6
42.51E-9,730.9E-6
42.52E-9,738.8E-6
42.53E-9,715.3E-6
42.53E-9,696.0E-6
42.53E-9,664.4E-6
42.54E-9,644.2E-6
42.54E-9,627.3E-6
42.54E-9,621.9E-6
42.54E-9,624.3E-6
42.54E-9,634.3E-6
42.55E-9,656.9E-6
42.55E-9,679.6E-6
42.55E-9,696.3E-6
42.55E-9,716.2E-6
42.55E-9,711.2E-6
42.55E-9,700.6E-6
42.55E-9,695.3E-6
42.55E-9,685.0E-6
42.55E-9,665.2E-6
42.55E-9,655.7E-6
42.55E-9,637.5E-6
42.55E-9,603.6E-6
42.55E-9,544.4E-6
42.55E-9,451.0E-6
42.56E-9,321.2E-6
42.56E-9,219.4E-6
42.56E-9,136.8E-6
42.56E-9,70.05E-6
42.57E-9,36.96E-6
42.57E-9,72.28E-6
42.58E-9,154.0E-6
42.58E-9,254.1E-6
42.59E-9,351.4E-6
42.59E-9,465.0E-6
42.60E-9,538.3E-6
42.60E-9,98.40E-6
42.61E-9,-1.481E-3
42.62E-9,-5.149E-3
42.62E-9,-9.273E-3
42.62E-9,-11.36E-3
42.63E-9,-13.77E-3
42.63E-9,-14.74E-3
42.63E-9,-12.69E-3
42.63E-9,-11.84E-3
42.64E-9,-10.18E-3
42.64E-9,-7.383E-3
42.64E-9,-4.618E-3
42.65E-9,-2.566E-3
42.66E-9,-1.186E-3
42.66E-9,-312.3E-6
42.67E-9,165.4E-6
42.69E-9,339.5E-6
42.71E-9,328.3E-6
42.73E-9,264.3E-6
42.76E-9,203.5E-6
42.82E-9,143.2E-6
42.90E-9,100.2E-6
43.01E-9,71.33E-6
43.16E-9,50.54E-6
43.35E-9,36.57E-6
43.62E-9,25.46E-6
43.98E-9,18.68E-6
44.47E-9,12.67E-6
45.00E-9,10.26E-6
45.00E-9,-16.26E-6
45.00E-9,-62.33E-6
45.00E-9,-126.1E-6
45.00E-9,-173.7E-6
45.00E-9,-227.0E-6
45.01E-9,-276.1E-6
45.01E-9,-315.3E-6
45.02E-9,-338.0E-6
45.03E-9,-367.5E-6
45.03E-9,-405.6E-6
45.04E-9,-494.7E-6
45.04E-9,-803.4E-6
45.05E-9,-1.348E-3
45.05E-9,-2.165E-3
45.05E-9,-2.158E-3
45.05E-9,-2.143E-3
45.05E-9,-2.120E-3
45.05E-9,-2.114E-3
45.05E-9,-2.104E-3
45.05E-9,-2.093E-3
45.05E-9,-2.087E-3
45.05E-9,-2.091E-3
45.06E-9,-2.044E-3
45.06E-9,-1.902E-3
45.06E-9,-1.505E-3
45.07E-9,-703.9E-6
45.07E-9,878.7E-6
45.08E-9,1.857E-3
45.08E-9,2.181E-3
45.09E-9,1.824E-3
45.09E-9,1.336E-3
45.10E-9,1.017E-3
45.10E-9,780.0E-6
45.10E-9,771.9E-6
45.10E-9,755.8E-6
45.10E-9,726.4E-6
45.10E-9,714.3E-6
45.10E-9,691.8E-6
45.10E-9,652.9E-6
45.10E-9,592.3E-6
45.11E-9,511.1E-6
45.11E-9,418.3E-6
45.12E-9,357.2E-6
45.13E-9,309.6E-6
45.14E-9,276.2E-6
45.15E-9,255.7E-6
45.17E-9,249.1E-6
45.19E-9,252.4E-6
45.20E-9,258.2E-6
45.22E-9,263.6E-6
45.23E-9,269.4E-6
45.26E-9,275.6E-6
45.30E-9,281.4E-6
45.35E-9,282.8E-6
45.42E-9,274.3E-6
45.51E-9,249.1E-6
45.64E-9,204.7E-6
45.80E-9,155.7E-6
46.02E-9,106.1E-6
46.21E-9,42.44E-6
46.42E-9,2.030E-6
46.51E-9,2.222E-6
46.68E-9,-1.114E-6
46.88E-9,1.004E-6
47.19E-9,-1.004E-6
47.50E-9,804.7E-9
47.50E-9,46.71E-6
47.50E-9,134.8E-6
47.50E-9,279.0E-6
47.50E-9,418.4E-6
47.50E-9,588.2E-6
47.51E-9,710.9E-6
47.51E-9,774.8E-6
47.52E-9,776.1E-6
47.53E-9,739.4E-6
47.53E-9,690.7E-6
47.53E-9,591.9E-6
47.54E-9,495.3E-6
47.54E-9,361.7E-6
47.54E-9,273.5E-6
47.54E-9,278.0E-6
47.55E-9,368.4E-6
47.55E-9,475.4E-6
47.55E-9,599.3E-6
47.55E-9,705.7E-6
47.55E-9,702.8E-6
47.55E-9,696.3E-6
47.55E-9,693.0E-6
47.55E-9,686.6E-6
47.55E-9,674.4E-6
47.55E-9,651.6E-6
47.55E-9,611.5E-6
47.55E-9,547.3E-6
47.55E-9,455.3E-6
47.56E-9,371.5E-6
47.56E-9,285.4E-6
47.56E-9,208.5E-6
47.57E-9,200.2E-6
47.57E-9,248.5E-6
47.58E-9,327.2E-6
47.58E-9,405.3E-6
47.58E-9,492.0E-6
47.59E-9,561.1E-6
47.60E-9,321.6E-6
47.60E-9,-913.8E-6
47.61E-9,-3.904E-3
47.61E-9,-7.811E-3
47.61E-9,-9.395E-3
47.62E-9,-12.24E-3
47.62E-9,-14.13E-3
47.62E-9,-12.67E-3
47.63E-9,-11.87E-3
47.63E-9,-10.33E-3
47.63E-9,-8.184E-3
47.64E-9,-5.220E-3
47.64E-9,-3.044E-3
47.65E-9,-1.489E-3
47.65E-9,-508.5E-6
47.66E-9,73.60E-6
47.67E-9,323.8E-6
47.69E-9,341.8E-6
47.71E-9,289.6E-6
47.74E-9,225.5E-6
47.79E-9,166.6E-6
47.86E-9,114.3E-6
47.96E-9,81.96E-6
48.09E-9,57.19E-6
48.26E-9,42.00E-6
48.50E-9,28.79E-6
48.82E-9,21.54E-6
49.26E-9,14.20E-6
49.63E-9,12.50E-6
50.00E-9,9.235E-6
50.00E-9,-30.38E-6
50.00E-9,-100.6E-6
50.00E-9,-208.4E-6
50.00E-9,-293.5E-6
50.00E-9,-382.2E-6
50.01E-9,-436.1E-6
50.01E-9,-444.6E-6
50.02E-9,-421.7E-6
50.02E-9,-409.9E-6
50.03E-9,-424.6E-6
50.04E-9,-492.4E-6
50.04E-9,-852.8E-6
50.05E-9,-1.363E-3
50.05E-9,-2.098E-3
50.05E-9,-2.081E-3
50.05E-9,-2.072E-3
50.05E-9,-2.055E-3
50.05E-9,-2.050E-3
50.05E-9,-2.042E-3
50.05E-9,-2.034E-3
50.05E-9,-2.032E-3
50.05E-9,-2.035E-3
50.05E-9,-2.041E-3
50.06E-9,-2.046E-3
50.06E-9,-2.017E-3
50.06E-9,-1.913E-3
50.06E-9,-1.622E-3
50.07E-9,-974.3E-6
50.07E-9,344.9E-6
50.08E-9,1.275E-3
50.08E-9,1.699E-3
50.08E-9,1.559E-3
50.09E-9,1.175E-3
50.09E-9,912.2E-6
50.10E-9,620.7E-6
50.10E-9,621.0E-6
50.10E-9,621.0E-6
50.10E-9,619.5E-6
50.10E-9,611.0E-6
50.10E-9,581.4E-6
50.11E-9,508.2E-6
50.11E-9,392.8E-6
50.12E-9,319.1E-6
50.13E-9,272.1E-6
50.14E-9,240.2E-6
50.15E-9,228.9E-6
50.16E-9,225.8E-6
50.17E-9,223.0E-6
50.18E-9,226.0E-6
50.19E-9,222.8E-6
50.20E-9,218.2E-6
50.20E-9,217.8E-6
50.20E-9,217.1E-6
50.20E-9,216.3E-6
50.20E-9,216.9E-6
50.20E-9,218.0E-6
50.20E-9,221.1E-6
50.21E-9,228.8E-6
50.21E-9,245.3E-6
50.22E-9,273.8E-6
50.23E-9,296.5E-6
50.25E-9,301.9E-6
50.26E-9,292.7E-6
50.28E-9,286.1E-6
50.29E-9,283.7E-6
50.31E-9,283.1E-6
50.34E-9,282.9E-6
50.37E-9,281.1E-6
50.42E-9,274.3E-6
50.48E-9,258.5E-6
50.57E-9,228.9E-6
50.68E-9,187.8E-6
50.83E-9,150.2E-6
51.01E-9,110.1E-6
51.19E-9,48.09E-6
51.39E-9,3.347E-6
51.49E-9,2.693E-6
51.68E-9,-2.089E-6
51.87E-9,742.9E-9
52.24E-9,-2.020E-6
52.50E-9,473.2E-9
52.50E-9,41.05E-6
52.50E-9,118.4E-6
52.50E-9,254.3E-6
52.50E-9,374.5E-6
52.50E-9,521.8E-6
52.51E-9,636.9E-6
52.51E-9,716.4E-6
52.52E-9,737.8E-6
52.53E-9,725.9E-6
52.53E-9,715.0E-6
52.53E-9,692.4E-6
52.54E-9,676.2E-6
52.54E-9,661.9E-6
52.54E-9,663.6E-6
52.54E-9,678.6E-6
52.54E-9,691.8E-6
52.55E-9,699.3E-6
52.55E-9,698.8E-6
52.55E-9,696.2E-6
52.55E-9,692.3E-6
52.55E-9,688.0E-6
52.55E-9,678.8E-6
52.55E-9,674.2E-6
52.55E-9,665.1E-6
52.55E-9,647.6E-6
52.55E-9,639.2E-6
52.55E-9,622.8E-6
52.55E-9,592.2E-6
52.55E-9,537.7E-6
52.55E-9,449.1E-6
52.55E-9,322.7E-6
52.56E-9,216.2E-6
52.56E-9,130.4E-6
52.56E-9,72.97E-6
52.57E-9,91.61E-6
52.57E-9,164.4E-6
52.58E-9,255.5E-6
52.58E-9,349.1E-6
52.58E-9,444.4E-6
52.59E-9,538.2E-6
52.60E-9,420.8E-6
52.60E-9,-784.0E-6
52.61E-9,-3.370E-3
52.61E-9,-7.244E-3
52.61E-9,-8.571E-3
52.62E-9,-10.96E-3
52.62E-9,-13.51E-3
52.62E-9,-13.08E-3
52.63E-9,-10.54E-3
52.63E-9,-9.765E-3
52.63E-9,-8.280E-3
52.63E-9,-7.583E-3
52.63E-9,-6.295E-3
52.64E-9,-5.710E-3
52.64E-9,-4.654E-3
52.64E-9,-4.185E-3
52.64E-9,-3.353E-3
52.64E-9,-2.068E-3
52.65E-9,-707.4E-6
52.66E-9,5.789E-6
52.67E-9,297.1E-6
52.69E-9,350.4E-6
52.71E-9,303.7E-6
52.74E-9,240.1E-6
52.78E-9,179.4E-6
52.85E-9,122.8E-6
52.94E-9,87.15E-6
53.06E-9,61.53E-6
53.22E-9,44.34E-6
53.45E-9,31.24E-6
53.75E-9,22.45E-6
54.16E-9,15.64E-6
54.58E-9,12.27E-6
55.00E-9,9.627E-6
55.00E-9,-13.30E-6
55.00E-9,-54.14E-6
55.00E-9,-113.4E-6
55.00E-9,-160.3E-6
55.00E-9,-216.0E-6
55.01E-9,-270.2E-6
55.01E-9,-314.4E-6
55.02E-9,-338.6E-6
55.03E-9,-362.0E-6
55.03E-9,-405.3E-6
55.04E-9,-494.4E-6
55.04E-9,-839.6E-6
55.05E-9,-1.390E-3
55.05E-9,-2.193E-3
55.05E-9,-2.188E-3
55.05E-9,-2.178E-3
55.05E-9,-2.162E-3
55.05E-9,-2.150E-3
55.05E-9,-2.147E-3
55.05E-9,-2.145E-3
55.05E-9,-2.146E-3
55.05E-9,-2.144E-3
55.06E-9,-2.110E-3
55.06E-9,-2.006E-3
55.06E-9,-1.771E-3
55.07E-9,-1.284E-3
55.07E-9,-191.4E-6
55.08E-9,818.4E-6
55.08E-9,1.391E-3
55.08E-9,1.385E-3
55.09E-9,1.129E-3
55.09E-9,874.4E-6
55.10E-9,684.8E-6
55.10E-9,554.8E-6
55.10E-9,549.5E-6
55.10E-9,538.3E-6
55.10E-9,518.3E-6
55.10E-9,510.3E-6
55.10E-9,495.7E-6
55.10E-9,471.8E-6
55.10E-9,437.5E-6
55.11E-9,395.6E-6
55.11E-9,346.3E-6
55.12E-9,308.3E-6
55.13E-9,277.1E-6
55.14E-9,253.9E-6
55.15E-9,239.7E-6
55.17E-9,236.7E-6
55.19E-9,242.0E-6
55.20E-9,249.2E-6
55.22E-9,255.4E-6
55.23E-9,262.0E-6
55.26E-9,269.0E-6
55.30E-9,275.8E-6
55.35E-9,278.2E-6
55.42E-9,270.5E-6
55.52E-9,246.2E-6
55.64E-9,203.4E-6
55.81E-9,155.4E-6
56.03E-9,103.7E-6
56.22E-9,39.73E-6
56.43E-9,1.201E-6
56.52E-9,1.778E-6
56.69E-9,-1.491E-6
56.90E-9,773.8E-9
57.20E-9,-1.330E-6
57.50E-9,563.7E-9
57.50E-9,42.89E-6
57.50E-9,123.7E-6
57.50E-9,265.1E-6
57.50E-9,392.4E-6
57.50E-9,546.6E-6
57.51E-9,658.8E-6
57.51E-9,731.3E-6
57.52E-9,740.6E-6
57.53E-9,717.9E-6
57.53E-9,695.4E-6
57.53E-9,651.8E-6
57.54E-9,616.2E-6
57.54E-9,606.8E-6
57.54E-9,635.7E-6
57.54E-9,669.5E-6
57.55E-9,703.1E-6
57.55E-9,721.1E-6
57.55E-9,727.6E-6
57.55E-9,726.1E-6
57.55E-9,720.9E-6
57.55E-9,709.8E-6
57.55E-9,704.2E-6
57.55E-9,693.4E-6
57.55E-9,672.5E-6
57.55E-9,633.7E-6
57.55E-9,565.3E-6
57.55E-9,456.4E-6
57.55E-9,311.4E-6
57.56E-9,196.4E-6
57.56E-9,120.7E-6
57.56E-9,126.0E-6
57.57E-9,184.9E-6
57.57E-9,267.2E-6
57.57E-9,350.7E-6
57.58E-9,437.3E-6
57.58E-9,528.3E-6
57.59E-9,532.1E-6
57.60E-9,-275.8E-6
57.60E-9,-2.246E-3
57.61E-9,-5.916E-3
57.61E-9,-10.02E-3
57.61E-9,-11.20E-3
57.61E-9,-11.77E-3
57.61E-9,-12.05E-3
57.61E-9,-12.19E-3
57.61E-9,-12.46E-3
57.62E-9,-12.90E-3
57.62E-9,-13.15E-3
57.62E-9,-11.94E-3
57.62E-9,-9.898E-3
57.63E-9,-7.939E-3
57.63E-9,-5.781E-3
57.63E-9,-3.465E-3
57.64E-9,-1.814E-3
57.65E-9,-691.4E-6
57.65E-9,-31.86E-6
57.67E-9,293.0E-6
57.68E-9,360.3E-6
57.70E-9,312.7E-6
57.73E-9,249.2E-6
57.76E-9,188.5E-6
57.83E-9,128.5E-6
57.92E-9,91.25E-6
58.04E-9,64.47E-6
58.20E-9,46.45E-6
58.41E-9,32.87E-6
58.70E-9,23.54E-6
59.09E-9,16.56E-6
59.63E-9,11.91E-6
60.00E-9,9.780E-6
60.00E-9,-24.90E-6
60.00E-9,-88.82E-6
60.00E-9,-182.0E-6
60.00E-9,-252.8E-6
60.00E-9,-323.0E-6
60.01E-9,-362.3E-6
60.01E-9,-363.0E-6
60.02E-9,-362.3E-6
60.02E-9,-366.2E-6
60.03E-9,-398.0E-6
60.04E-9,-447.8E-6
60.04E-9,-732.4E-6
60.05E-9,-1.368E-3
60.05E-9,-2.180E-3
60.05E-9,-2.178E-3
60.05E-9,-2.171E-3
60.05E-9,-2.160E-3
60.05E-9,-2.150E-3
60.05E-9,-2.148E-3
60.05E-9,-2.145E-3
60.05E-9,-2.144E-3
60.05E-9,-2.146E-3
60.05E-9,-2.148E-3
60.05E-9,-2.146E-3
60.06E-9,-2.118E-3
60.06E-9,-2.058E-3
60.06E-9,-1.925E-3
60.07E-9,-1.598E-3
60.07E-9,-802.4E-6
60.07E-9,131.3E-6
60.08E-9,758.3E-6
60.08E-9,971.1E-6
60.09E-9,835.8E-6
60.09E-9,661.5E-6
60.10E-9,518.1E-6
60.10E-9,426.8E-6
60.10E-9,428.0E-6
60.10E-9,430.7E-6
60.10E-9,434.7E-6
60.10E-9,437.0E-6
60.10E-9,436.2E-6
60.10E-9,431.9E-6
60.10E-9,417.5E-6
60.11E-9,381.6E-6
60.11E-9,364.9E-6
60.11E-9,334.4E-6
60.12E-9,291.4E-6
60.12E-9,267.8E-6
60.13E-9,250.8E-6
60.14E-9,240.3E-6
60.14E-9,232.2E-6
60.15E-9,229.8E-6
60.16E-9,231.5E-6
60.17E-9,235.8E-6
60.18E-9,241.6E-6
60.19E-9,251.8E-6
60.20E-9,257.7E-6
60.20E-9,258.0E-6
60.20E-9,258.7E-6
60.20E-9,259.4E-6
60.20E-9,258.9E-6
60.21E-9,255.5E-6
60.21E-9,253.6E-6
60.21E-9,250.7E-6
60.22E-9,247.4E-6
60.23E-9,244.9E-6
60.24E-9,243.3E-6
60.25E-9,246.3E-6
60.26E-9,256.6E-6
60.27E-9,266.1E-6
60.28E-9,272.1E-6
60.29E-9,278.0E-6
60.31E-9,283.4E-6
60.33E-9,288.0E-6
60.35E-9,277.8E-6
60.37E-9,210.4E-6
60.39E-9,186.4E-6
60.39E-9,205.8E-6
60.40E-9,243.3E-6
60.40E-9,244.4E-6
60.40E-9,246.5E-6
60.40E-9,250.4E-6
60.40E-9,252.2E-6
60.40E-9,255.7E-6
60.40E-9,261.9E-6
60.40E-9,264.7E-6
60.41E-9,269.8E-6
60.41E-9,278.4E-6
60.41E-9,290.5E-6
60.42E-9,299.2E-6
60.44E-9,294.0E-6
60.45E-9,282.4E-6
60.47E-9,271.4E-6
60.49E-9,260.4E-6
60.52E-9,248.7E-6
60.55E-9,234.3E-6
60.60E-9,215.1E-6
60.68E-9,190.9E-6
60.77E-9,164.5E-6
60.90E-9,137.2E-6
61.06E-9,92.62E-6
61.27E-9,23.88E-6
61.49E-9,-561.8E-9
61.73E-9,906.7E-9
61.92E-9,-1.345E-6
62.22E-9,708.1E-9
62.50E-9,-1.165E-6
62.50E-9,44.86E-6
62.50E-9,133.3E-6
62.50E-9,276.4E-6
62.50E-9,415.5E-6
62.50E-9,585.3E-6
62.51E-9,712.6E-6
62.51E-9,770.1E-6
62.52E-9,762.5E-6
62.53E-9,725.6E-6
62.53E-9,689.4E-6
62.53E-9,639.7E-6
62.54E-9,612.0E-6
62.54E-9,595.4E-6
62.54E-9,581.4E-6
62.54E-9,569.9E-6
