time (s),v("/D2" ?result "tran") (V)
25.04E-9,-451.5E-6
25.04E-9,-691.3E-6
25.05E-9,-1.237E-3
25.05E-9,-2.132E-3
25.05E-9,-2.126E-3
25.05E-9,-2.113E-3
25.05E-9,-2.097E-3
25.05E-9,-2.094E-3
25.05E-9,-2.089E-3
25.05E-9,-2.087E-3
25.05E-9,-2.094E-3
25.05E-9,-2.097E-3
25.05E-9,-2.101E-3
25.06E-9,-2.090E-3
25.06E-9,-1.998E-3
25.06E-9,-1.796E-3
25.07E-9,-1.365E-3
25.07E-9,-503.0E-6
25.08E-9,305.6E-6
25.08E-9,679.3E-6
25.08E-9,629.5E-6
25.09E-9,463.7E-6
25.09E-9,329.2E-6
25.10E-9,256.5E-6
25.10E-9,220.5E-6
25.10E-9,219.7E-6
25.10E-9,217.9E-6
25.10E-9,214.8E-6
25.10E-9,211.0E-6
25.10E-9,209.8E-6
25.10E-9,208.5E-6
25.10E-9,208.2E-6
25.11E-9,212.0E-6
25.11E-9,221.9E-6
25.12E-9,226.8E-6
25.13E-9,227.2E-6
25.14E-9,231.3E-6
25.15E-9,236.7E-6
25.16E-9,241.6E-6
25.18E-9,242.8E-6
25.20E-9,245.0E-6
25.21E-9,249.9E-6
25.23E-9,255.8E-6
25.25E-9,263.0E-6
25.29E-9,270.3E-6
25.34E-9,274.6E-6
25.40E-9,270.1E-6
25.49E-9,251.3E-6
25.60E-9,214.2E-6
25.75E-9,167.5E-6
25.96E-9,121.8E-6
26.15E-9,64.02E-6
26.36E-9,7.762E-6
26.63E-9,-732.6E-9
26.83E-9,-850.1E-9
27.05E-9,-141.1E-9
27.27E-9,-650.4E-9
27.50E-9,-206.7E-9
27.50E-9,43.09E-6
27.50E-9,125.7E-6
27.50E-9,264.2E-6
27.50E-9,391.9E-6
27.50E-9,546.2E-6
27.51E-9,664.0E-6
27.51E-9,733.4E-6
27.52E-9,748.5E-6
27.53E-9,730.1E-6
27.53E-9,709.4E-6
27.53E-9,672.6E-6
27.54E-9,647.6E-6
27.54E-9,636.5E-6
27.54E-9,647.2E-6
27.54E-9,651.9E-6
27.55E-9,651.5E-6
27.55E-9,650.5E-6
27.55E-9,655.0E-6
27.55E-9,665.9E-6
27.55E-9,661.4E-6
27.55E-9,651.8E-6
27.55E-9,647.0E-6
27.55E-9,637.6E-6
27.55E-9,619.5E-6
27.55E-9,610.8E-6
27.55E-9,594.0E-6
27.55E-9,562.8E-6
27.55E-9,508.0E-6
27.55E-9,421.4E-6
27.55E-9,301.2E-6
27.56E-9,209.8E-6
27.56E-9,132.7E-6
27.56E-9,75.84E-6
27.57E-9,86.46E-6
27.57E-9,175.6E-6
27.58E-9,280.9E-6
27.58E-9,411.6E-6
27.59E-9,503.7E-6
27.59E-9,560.6E-6
27.60E-9,257.0E-6
27.60E-9,-992.5E-6
27.61E-9,-4.233E-3
27.61E-9,-8.117E-3
27.62E-9,-9.933E-3
27.62E-9,-12.81E-3
27.62E-9,-13.14E-3
27.63E-9,-10.79E-3
27.63E-9,-9.977E-3
27.63E-9,-8.453E-3
27.63E-9,-6.222E-3
27.64E-9,-3.771E-3
27.64E-9,-2.006E-3
27.65E-9,-826.9E-6
27.66E-9,-116.9E-6
27.67E-9,251.5E-6
27.68E-9,358.2E-6
27.70E-9,318.6E-6
27.73E-9,257.7E-6
27.76E-9,195.6E-6
27.83E-9,135.9E-6
27.91E-9,95.01E-6
28.03E-9,68.10E-6
28.17E-9,47.90E-6
28.38E-9,34.98E-6
28.65E-9,23.96E-6
29.03E-9,17.90E-6
29.54E-9,11.78E-6
30.00E-9,10.28E-6
30.00E-9,-18.95E-6
30.00E-9,-69.75E-6
30.00E-9,-141.1E-6
30.00E-9,-193.6E-6
30.00E-9,-249.6E-6
30.01E-9,-292.8E-6
30.01E-9,-325.0E-6
30.02E-9,-342.4E-6
30.02E-9,-361.4E-6
30.03E-9,-405.2E-6
30.04E-9,-495.1E-6
30.04E-9,-867.3E-6
30.05E-9,-1.400E-3
30.05E-9,-2.165E-3
30.05E-9,-2.160E-3
30.05E-9,-2.149E-3
30.05E-9,-2.133E-3
30.05E-9,-2.121E-3
30.05E-9,-2.116E-3
30.05E-9,-2.113E-3
30.05E-9,-2.117E-3
30.05E-9,-2.121E-3
30.05E-9,-2.130E-3
30.06E-9,-2.138E-3
30.06E-9,-2.095E-3
30.06E-9,-1.928E-3
30.06E-9,-1.577E-3
30.07E-9,-927.9E-6
30.07E-9,304.0E-6
30.08E-9,1.021E-3
30.08E-9,1.240E-3
30.08E-9,1.028E-3
30.09E-9,720.4E-6
30.09E-9,543.6E-6
30.10E-9,399.1E-6
30.10E-9,393.3E-6
30.10E-9,391.7E-6
30.10E-9,388.1E-6
30.10E-9,380.2E-6
30.10E-9,364.1E-6
30.11E-9,335.5E-6
30.11E-9,297.4E-6
30.12E-9,266.2E-6
30.13E-9,226.8E-6
30.14E-9,196.9E-6
30.15E-9,190.0E-6
30.16E-9,189.1E-6
30.17E-9,195.1E-6
30.18E-9,206.0E-6
30.19E-9,216.9E-6
30.20E-9,231.2E-6
30.20E-9,228.6E-6
30.20E-9,223.4E-6
30.20E-9,214.6E-6
30.20E-9,203.7E-6
30.20E-9,201.0E-6
30.20E-9,199.1E-6
30.21E-9,203.5E-6
30.21E-9,224.4E-6
30.22E-9,257.3E-6
30.23E-9,269.2E-6
30.25E-9,269.6E-6
30.26E-9,270.0E-6
30.28E-9,271.7E-6
30.29E-9,273.6E-6
30.31E-9,275.0E-6
30.34E-9,275.4E-6
30.37E-9,273.2E-6
30.43E-9,265.6E-6
30.49E-9,249.5E-6
30.58E-9,221.4E-6
30.69E-9,183.7E-6
30.84E-9,148.6E-6
31.02E-9,106.3E-6
31.21E-9,42.55E-6
31.42E-9,2.528E-6
31.51E-9,2.155E-6
31.70E-9,-777.7E-9
31.90E-9,666.9E-9
32.20E-9,-827.6E-9
32.50E-9,501.1E-9
32.50E-9,48.61E-6
32.50E-9,142.6E-6
32.50E-9,301.1E-6
32.50E-9,461.7E-6
32.50E-9,669.2E-6
32.51E-9,834.8E-6
32.51E-9,933.1E-6
32.52E-9,1.021E-3
32.53E-9,1.045E-3
32.53E-9,1.016E-3
32.53E-9,873.2E-6
32.54E-9,695.9E-6
32.54E-9,415.3E-6
32.54E-9,212.1E-6
32.54E-9,-78.48E-6
32.54E-9,-437.3E-6
32.55E-9,-1.009E-3
32.55E-9,-1.789E-3
32.55E-9,-2.297E-3
32.55E-9,-2.877E-3
32.55E-9,-2.901E-3
32.55E-9,-2.949E-3
32.55E-9,-2.974E-3
32.55E-9,-3.023E-3
32.55E-9,-3.121E-3
32.55E-9,-3.170E-3
32.55E-9,-3.269E-3
32.55E-9,-3.468E-3
32.55E-9,-3.873E-3
32.55E-9,-4.704E-3
32.55E-9,-6.447E-3
32.56E-9,-8.904E-3
32.56E-9,-12.03E-3
32.56E-9,-15.34E-3
32.57E-9,-10.52E-3
32.57E-9,22.51E-3
32.58E-9,72.51E-3
32.58E-9,144.6E-3
32.58E-9,230.6E-3
32.59E-9,338.4E-3
32.60E-9,478.1E-3
32.60E-9,622.0E-3
32.61E-9,713.6E-3
32.61E-9,792.9E-3
32.62E-9,856.4E-3
32.62E-9,868.6E-3
32.62E-9,874.3E-3
32.62E-9,885.0E-3
32.62E-9,900.0E-3
32.63E-9,919.8E-3
32.63E-9,932.8E-3
32.63E-9,945.3E-3
32.64E-9,960.4E-3
32.64E-9,973.1E-3
32.65E-9,983.5E-3
32.66E-9,991.3E-3
32.67E-9,997.0E-3
32.68E-9,1.000
32.70E-9,1.001
32.72E-9,1.001
32.75E-9,1.001
32.81E-9,1.000
32.89E-9,1.000
32.99E-9,1.000
33.13E-9,1.000
33.32E-9,1.000
33.57E-9,1.000
33.92E-9,1.000
34.39E-9,1.000
35.00E-9,1.000
35.00E-9,1.000
35.00E-9,999.9E-3
35.00E-9,999.8E-3
35.00E-9,999.6E-3
35.00E-9,999.4E-3
35.01E-9,999.3E-3
35.01E-9,999.1E-3
35.02E-9,999.0E-3
35.03E-9,999.0E-3
35.03E-9,999.4E-3
35.04E-9,1.001
35.04E-9,1.003
35.05E-9,1.005
35.05E-9,1.007
35.05E-9,1.007
35.05E-9,1.007
35.05E-9,1.007
35.05E-9,1.007
35.05E-9,1.008
35.05E-9,1.008
35.05E-9,1.009
35.05E-9,1.009
35.05E-9,1.010
35.06E-9,1.009
35.06E-9,989.2E-3
35.06E-9,949.6E-3
35.07E-9,883.6E-3
35.07E-9,784.6E-3
35.07E-9,663.0E-3
35.08E-9,547.8E-3
35.08E-9,404.4E-3
35.09E-9,249.2E-3
35.09E-9,163.8E-3
35.10E-9,114.2E-3
35.10E-9,78.43E-3
35.10E-9,77.53E-3
35.10E-9,75.75E-3
35.10E-9,72.30E-3
35.10E-9,66.32E-3
35.10E-9,63.89E-3
35.10E-9,59.27E-3
35.10E-9,50.97E-3
35.11E-9,37.52E-3
35.11E-9,19.90E-3
35.12E-9,8.571E-3
35.13E-9,3.233E-3
35.14E-9,1.124E-3
35.15E-9,418.9E-6
35.16E-9,260.8E-6
35.18E-9,247.9E-6
35.20E-9,243.2E-6
35.21E-9,246.8E-6
35.23E-9,253.6E-6
35.25E-9,260.7E-6
35.29E-9,268.9E-6
35.34E-9,274.7E-6
35.40E-9,271.6E-6
35.49E-9,253.3E-6
35.60E-9,215.1E-6
35.76E-9,166.4E-6
35.97E-9,120.3E-6
36.15E-9,61.25E-6
36.37E-9,6.767E-6
36.65E-9,-1.301E-6
36.85E-9,-630.3E-9
37.08E-9,-563.8E-9
37.50E-9,-514.3E-9
37.50E-9,44.16E-6
37.50E-9,130.2E-6
37.50E-9,278.9E-6
37.50E-9,418.2E-6
37.50E-9,588.1E-6
37.51E-9,710.0E-6
37.51E-9,772.3E-6
37.52E-9,777.7E-6
37.53E-9,744.8E-6
37.53E-9,701.2E-6
37.53E-9,618.3E-6
37.54E-9,553.4E-6
37.54E-9,531.2E-6
37.54E-9,579.1E-6
37.54E-9,604.6E-6
37.55E-9,610.1E-6
37.55E-9,614.3E-6
37.55E-9,634.7E-6
37.55E-9,662.6E-6
37.55E-9,658.2E-6
37.55E-9,647.2E-6
37.55E-9,641.6E-6
37.55E-9,630.9E-6
37.55E-9,610.2E-6
37.55E-9,572.2E-6
37.55E-9,506.5E-6
37.55E-9,407.1E-6
37.55E-9,281.4E-6
37.56E-9,186.6E-6
37.56E-9,115.4E-6
37.57E-9,103.7E-6
37.57E-9,174.2E-6
37.57E-9,269.5E-6
37.58E-9,404.6E-6
37.58E-9,498.5E-6
37.59E-9,573.6E-6
37.59E-9,473.6E-6
37.60E-9,-510.7E-6
37.60E-9,-2.899E-3
37.61E-9,-6.593E-3
37.62E-9,-10.94E-3
37.62E-9,-11.78E-3
37.62E-9,-12.51E-3
37.62E-9,-11.51E-3
37.62E-9,-10.86E-3
37.63E-9,-9.541E-3
37.63E-9,-7.863E-3
37.63E-9,-4.966E-3
37.64E-9,-2.930E-3
37.64E-9,-1.435E-3
37.65E-9,-504.0E-6
37.66E-9,71.95E-6
37.67E-9,331.3E-6
37.69E-9,362.2E-6
37.71E-9,303.8E-6
37.73E-9,246.2E-6
37.77E-9,183.6E-6
37.84E-9,126.6E-6
37.93E-9,89.41E-6
38.05E-9,63.89E-6
38.21E-9,45.74E-6
38.43E-9,32.88E-6
38.73E-9,23.37E-6
39.13E-9,16.89E-6
39.57E-9,12.81E-6
40.00E-9,10.53E-6
40.00E-9,-22.96E-6
40.00E-9,-85.59E-6
40.00E-9,-186.1E-6
40.00E-9,-264.3E-6
40.00E-9,-346.8E-6
40.01E-9,-404.4E-6
40.01E-9,-423.0E-6
40.02E-9,-405.8E-6
40.02E-9,-388.6E-6
40.03E-9,-394.4E-6
40.04E-9,-429.1E-6
40.04E-9,-666.7E-6
40.05E-9,-1.246E-3
40.05E-9,-2.086E-3
40.05E-9,-2.082E-3
40.05E-9,-2.074E-3
40.05E-9,-2.061E-3
40.05E-9,-2.058E-3
40.05E-9,-2.052E-3
40.05E-9,-2.046E-3
40.05E-9,-2.046E-3
40.05E-9,-2.049E-3
40.05E-9,-2.056E-3
40.06E-9,-2.066E-3
40.06E-9,-2.055E-3
40.06E-9,-1.990E-3
40.06E-9,-1.829E-3
40.07E-9,-1.455E-3
40.07E-9,-560.7E-6
40.08E-9,62.24E-6
40.08E-9,381.4E-6
40.08E-9,394.3E-6
40.09E-9,304.4E-6
40.09E-9,245.9E-6
40.10E-9,214.2E-6
40.10E-9,215.7E-6
40.10E-9,216.4E-6
40.10E-9,217.5E-6
40.10E-9,218.5E-6
40.10E-9,218.1E-6
40.11E-9,214.5E-6
40.11E-9,206.6E-6
40.12E-9,194.1E-6
40.13E-9,172.0E-6
40.14E-9,163.0E-6
40.15E-9,171.3E-6
40.16E-9,188.5E-6
40.16E-9,203.0E-6
40.18E-9,221.8E-6
40.19E-9,237.9E-6
40.19E-9,238.8E-6
40.20E-9,240.5E-6
40.20E-9,242.3E-6
40.20E-9,254.4E-6
40.20E-9,273.6E-6
40.20E-9,279.1E-6
40.20E-9,285.3E-6
40.21E-9,286.4E-6
40.21E-9,274.4E-6
40.22E-9,259.9E-6
40.23E-9,254.2E-6
40.23E-9,254.6E-6
40.24E-9,257.3E-6
40.26E-9,260.4E-6
40.27E-9,262.1E-6
40.28E-9,263.5E-6
40.30E-9,264.5E-6
40.32E-9,267.0E-6
40.34E-9,274.5E-6
40.36E-9,283.5E-6
40.37E-9,291.7E-6
40.39E-9,298.0E-6
40.40E-9,294.4E-6
40.40E-9,293.9E-6
40.40E-9,293.1E-6
40.40E-9,291.8E-6
40.40E-9,290.1E-6
40.41E-9,287.3E-6
40.42E-9,281.2E-6
40.43E-9,272.7E-6
40.45E-9,265.9E-6
40.48E-9,259.2E-6
40.51E-9,250.2E-6
40.55E-9,234.5E-6
40.62E-9,210.8E-6
40.70E-9,182.1E-6
40.82E-9,153.4E-6
40.97E-9,120.7E-6
41.15E-9,62.46E-6
41.35E-9,9.167E-6
41.42E-9,4.380E-6
41.58E-9,295.1E-9
41.74E-9,5.348E-9
42.05E-9,-597.2E-9
42.50E-9,-141.9E-9
42.50E-9,45.06E-6
42.50E-9,131.1E-6
42.50E-9,261.3E-6
42.50E-9,390.1E-6
42.50E-9,545.7E-6
42.51E-9,664.5E-6
42.51E-9,730.0E-6
42.52E-9,732.4E-6
42.53E-9,701.7E-6
42.53E-9,671.3E-6
42.53E-9,613.2E-6
42.54E-9,569.4E-6
42.54E-9,537.4E-6
42.54E-9,553.0E-6
42.54E-9,611.1E-6
42.54E-9,669.1E-6
42.55E-9,730.5E-6
42.55E-9,760.4E-6
42.55E-9,772.5E-6
42.55E-9,784.9E-6
42.55E-9,779.6E-6
42.55E-9,768.2E-6
42.55E-9,762.5E-6
42.55E-9,751.4E-6
42.55E-9,730.0E-6
42.55E-9,719.7E-6
42.55E-9,699.9E-6
42.55E-9,662.9E-6
42.55E-9,597.8E-6
42.55E-9,493.6E-6
42.56E-9,346.7E-6
42.56E-9,232.3E-6
42.56E-9,142.9E-6
42.56E-9,73.49E-6
42.57E-9,40.35E-6
42.57E-9,77.50E-6
42.58E-9,160.1E-6
42.58E-9,257.5E-6
42.59E-9,350.8E-6
42.59E-9,461.3E-6
42.60E-9,535.8E-6
42.60E-9,119.0E-6
42.61E-9,-1.391E-3
42.62E-9,-4.905E-3
42.62E-9,-8.735E-3
42.62E-9,-10.42E-3
42.63E-9,-11.47E-3
42.63E-9,-10.87E-3
42.63E-9,-9.197E-3
42.63E-9,-8.579E-3
42.64E-9,-7.362E-3
42.64E-9,-5.278E-3
42.64E-9,-3.190E-3
42.65E-9,-1.638E-3
42.66E-9,-611.9E-6
42.66E-9,7.908E-6
42.67E-9,313.5E-6
42.69E-9,382.9E-6
42.71E-9,330.9E-6
42.73E-9,266.1E-6
42.76E-9,203.8E-6
42.82E-9,144.1E-6
42.90E-9,100.7E-6
43.01E-9,71.79E-6
43.16E-9,50.82E-6
43.35E-9,36.77E-6
43.62E-9,25.61E-6
43.98E-9,18.74E-6
44.47E-9,12.76E-6
45.00E-9,10.26E-6
45.00E-9,-16.44E-6
45.00E-9,-65.38E-6
45.00E-9,-132.8E-6
45.00E-9,-191.0E-6
45.00E-9,-256.4E-6
45.01E-9,-311.7E-6
45.01E-9,-343.0E-6
45.02E-9,-352.2E-6
45.03E-9,-366.0E-6
45.03E-9,-393.7E-6
45.04E-9,-467.9E-6
45.04E-9,-771.2E-6
45.05E-9,-1.328E-3
45.05E-9,-2.183E-3
45.05E-9,-2.182E-3
45.05E-9,-2.177E-3
45.05E-9,-2.172E-3
45.05E-9,-2.171E-3
45.05E-9,-2.170E-3
45.05E-9,-2.171E-3
45.05E-9,-2.177E-3
45.05E-9,-2.180E-3
45.06E-9,-2.133E-3
45.06E-9,-2.063E-3
45.06E-9,-1.938E-3
45.07E-9,-1.675E-3
45.07E-9,-1.080E-3
45.08E-9,-631.4E-6
45.08E-9,-352.5E-6
45.09E-9,-244.0E-6
45.09E-9,-181.8E-6
45.10E-9,-121.8E-6
45.10E-9,-50.12E-6
45.10E-9,-47.17E-6
45.10E-9,-44.45E-6
45.10E-9,-38.53E-6
45.10E-9,-35.73E-6
45.10E-9,-29.84E-6
45.10E-9,-17.61E-6
45.10E-9,7.475E-6
45.11E-9,53.47E-6
45.11E-9,116.7E-6
45.12E-9,152.7E-6
45.13E-9,175.6E-6
45.14E-9,193.0E-6
45.15E-9,207.8E-6
45.17E-9,220.1E-6
45.19E-9,227.0E-6
45.20E-9,234.5E-6
45.22E-9,242.2E-6
45.23E-9,250.7E-6
45.26E-9,260.1E-6
45.30E-9,269.3E-6
45.35E-9,274.1E-6
45.42E-9,268.3E-6
45.51E-9,245.6E-6
45.64E-9,203.2E-6
45.80E-9,155.4E-6
46.02E-9,106.0E-6
46.21E-9,42.45E-6
46.42E-9,1.904E-6
46.51E-9,2.221E-6
46.68E-9,-1.238E-6
46.88E-9,1.000E-6
47.19E-9,-1.126E-6
47.50E-9,798.5E-9
47.50E-9,41.34E-6
47.50E-9,118.6E-6
47.50E-9,254.5E-6
47.50E-9,374.6E-6
47.50E-9,521.8E-6
47.51E-9,636.9E-6
47.51E-9,717.3E-6
47.52E-9,738.8E-6
47.53E-9,726.0E-6
47.53E-9,713.5E-6
47.53E-9,685.1E-6
47.54E-9,665.6E-6
47.54E-9,656.9E-6
47.54E-9,670.2E-6
47.54E-9,681.7E-6
47.55E-9,693.6E-6
47.55E-9,699.8E-6
47.55E-9,700.6E-6
47.55E-9,696.3E-6
47.55E-9,691.5E-6
47.55E-9,681.6E-6
47.55E-9,676.6E-6
47.55E-9,666.9E-6
47.55E-9,648.1E-6
47.55E-9,613.1E-6
47.55E-9,551.9E-6
47.55E-9,454.4E-6
47.55E-9,318.6E-6
47.56E-9,209.7E-6
47.56E-9,122.9E-6
47.56E-9,71.46E-6
47.57E-9,105.6E-6
47.57E-9,182.6E-6
47.58E-9,282.1E-6
47.58E-9,373.0E-6
47.58E-9,470.8E-6
47.59E-9,549.9E-6
47.60E-9,323.0E-6
47.60E-9,-889.1E-6
47.61E-9,-3.854E-3
47.61E-9,-7.667E-3
47.61E-9,-9.190E-3
47.62E-9,-11.61E-3
47.62E-9,-12.36E-3
47.62E-9,-10.80E-3
47.63E-9,-10.09E-3
47.63E-9,-8.743E-3
47.63E-9,-6.878E-3
47.64E-9,-4.313E-3
47.64E-9,-2.438E-3
47.65E-9,-1.110E-3
47.65E-9,-289.0E-6
47.66E-9,176.2E-6
47.67E-9,356.8E-6
47.69E-9,350.2E-6
47.71E-9,291.4E-6
47.74E-9,226.4E-6
47.79E-9,167.2E-6
47.86E-9,114.7E-6
47.96E-9,82.12E-6
48.09E-9,57.42E-6
48.26E-9,41.99E-6
48.50E-9,28.89E-6
48.82E-9,21.44E-6
49.26E-9,14.25E-6
49.63E-9,12.37E-6
50.00E-9,9.262E-6
50.00E-9,-14.46E-6
50.00E-9,-56.96E-6
50.00E-9,-118.3E-6
50.00E-9,-166.4E-6
50.00E-9,-221.5E-6
50.01E-9,-268.4E-6
50.01E-9,-306.7E-6
50.02E-9,-328.2E-6
50.02E-9,-345.7E-6
50.03E-9,-392.1E-6
50.04E-9,-486.8E-6
50.04E-9,-887.4E-6
50.05E-9,-1.418E-3
50.05E-9,-2.167E-3
50.05E-9,-2.154E-3
50.05E-9,-2.150E-3
50.05E-9,-2.142E-3
50.05E-9,-2.141E-3
50.05E-9,-2.139E-3
50.05E-9,-2.140E-3
50.05E-9,-2.147E-3
50.05E-9,-2.151E-3
50.05E-9,-2.154E-3
50.06E-9,-2.144E-3
50.06E-9,-2.094E-3
50.06E-9,-1.997E-3
50.06E-9,-1.793E-3
50.07E-9,-1.364E-3
50.07E-9,-506.8E-6
50.08E-9,96.95E-6
50.08E-9,384.1E-6
50.08E-9,372.6E-6
50.09E-9,271.2E-6
50.09E-9,216.7E-6
50.10E-9,196.8E-6
50.10E-9,198.7E-6
50.10E-9,199.5E-6
50.10E-9,200.8E-6
50.10E-9,202.5E-6
50.10E-9,203.8E-6
50.11E-9,204.4E-6
50.11E-9,205.1E-6
50.12E-9,201.0E-6
50.13E-9,191.3E-6
50.14E-9,188.4E-6
50.15E-9,193.9E-6
50.16E-9,202.7E-6
50.17E-9,209.0E-6
50.18E-9,219.4E-6
50.19E-9,228.0E-6
50.20E-9,236.6E-6
50.20E-9,234.0E-6
50.20E-9,228.5E-6
50.20E-9,220.0E-6
50.20E-9,210.7E-6
50.20E-9,208.8E-6
50.20E-9,208.3E-6
50.21E-9,213.6E-6
50.21E-9,229.1E-6
50.22E-9,248.0E-6
50.23E-9,255.5E-6
50.25E-9,260.5E-6
50.26E-9,265.4E-6
50.28E-9,269.8E-6
50.29E-9,273.3E-6
50.31E-9,275.9E-6
50.34E-9,277.7E-6
50.37E-9,277.3E-6
50.42E-9,271.6E-6
50.48E-9,256.6E-6
50.57E-9,228.0E-6
50.68E-9,187.6E-6
50.83E-9,150.5E-6
51.01E-9,110.6E-6
51.19E-9,48.77E-6
51.39E-9,4.164E-6
51.49E-9,3.528E-6
51.68E-9,-1.255E-6
51.87E-9,1.589E-6
52.24E-9,-1.185E-6
52.50E-9,1.322E-6
52.50E-9,47.00E-6
52.50E-9,134.8E-6
52.50E-9,278.8E-6
52.50E-9,418.5E-6
52.50E-9,589.6E-6
52.51E-9,712.3E-6
52.51E-9,774.7E-6
52.52E-9,775.4E-6
52.53E-9,739.9E-6
52.53E-9,691.9E-6
52.53E-9,588.7E-6
52.54E-9,486.7E-6
52.54E-9,346.6E-6
52.54E-9,278.6E-6
52.54E-9,285.1E-6
52.54E-9,355.2E-6
52.55E-9,467.2E-6
52.55E-9,580.5E-6
52.55E-9,636.5E-6
52.55E-9,686.5E-6
52.55E-9,683.6E-6
52.55E-9,677.1E-6
52.55E-9,673.7E-6
52.55E-9,667.2E-6
52.55E-9,654.7E-6
52.55E-9,648.7E-6
52.55E-9,637.0E-6
52.55E-9,615.2E-6
52.55E-9,576.7E-6
52.55E-9,515.5E-6
52.55E-9,430.9E-6
52.56E-9,358.1E-6
52.56E-9,287.7E-6
52.56E-9,220.8E-6
52.57E-9,206.4E-6
52.57E-9,249.9E-6
52.58E-9,316.4E-6
52.58E-9,389.6E-6
52.58E-9,469.0E-6
52.59E-9,550.4E-6
52.60E-9,428.0E-6
52.60E-9,-761.8E-6
52.61E-9,-3.311E-3
52.61E-9,-7.109E-3
52.61E-9,-8.394E-3
52.62E-9,-10.58E-3
52.62E-9,-12.05E-3
52.62E-9,-11.15E-3
52.63E-9,-8.879E-3
52.63E-9,-8.209E-3
52.63E-9,-6.923E-3
52.63E-9,-6.322E-3
52.63E-9,-5.211E-3
52.64E-9,-4.708E-3
52.64E-9,-3.800E-3
52.64E-9,-3.397E-3
52.64E-9,-2.685E-3
52.64E-9,-1.591E-3
52.65E-9,-447.7E-6
52.66E-9,130.1E-6
52.67E-9,348.8E-6
52.69E-9,361.1E-6
52.71E-9,303.9E-6
52.74E-9,239.2E-6
52.78E-9,179.2E-6
52.85E-9,122.7E-6
52.94E-9,87.30E-6
53.06E-9,61.55E-6
53.22E-9,44.51E-6
53.45E-9,31.27E-6
53.75E-9,22.62E-6
54.16E-9,15.67E-6
54.58E-9,12.43E-6
55.00E-9,9.652E-6
55.00E-9,-18.72E-6
55.00E-9,-71.21E-6
55.00E-9,-156.2E-6
55.00E-9,-223.7E-6
55.00E-9,-299.9E-6
55.01E-9,-361.9E-6
55.01E-9,-390.2E-6
55.02E-9,-387.4E-6
55.03E-9,-391.9E-6
55.03E-9,-418.4E-6
55.04E-9,-487.5E-6
55.04E-9,-805.3E-6
55.05E-9,-1.347E-3
55.05E-9,-2.163E-3
55.05E-9,-2.160E-3
55.05E-9,-2.151E-3
55.05E-9,-2.138E-3
55.05E-9,-2.127E-3
55.05E-9,-2.124E-3
55.05E-9,-2.121E-3
55.05E-9,-2.119E-3
55.05E-9,-2.115E-3
55.06E-9,-2.078E-3
55.06E-9,-2.003E-3
55.06E-9,-1.867E-3
55.07E-9,-1.574E-3
55.07E-9,-909.9E-6
55.08E-9,-287.0E-6
55.08E-9,80.32E-6
55.08E-9,142.9E-6
55.09E-9,87.20E-6
55.09E-9,50.94E-6
55.10E-9,42.86E-6
55.10E-9,57.92E-6
55.10E-9,58.35E-6
55.10E-9,59.02E-6
55.10E-9,60.72E-6
55.10E-9,61.74E-6
55.10E-9,64.03E-6
55.10E-9,69.61E-6
55.10E-9,83.09E-6
55.11E-9,112.4E-6
55.11E-9,160.2E-6
55.12E-9,189.3E-6
55.13E-9,206.4E-6
55.14E-9,219.9E-6
55.15E-9,229.2E-6
55.17E-9,234.0E-6
55.19E-9,235.9E-6
55.20E-9,240.3E-6
55.22E-9,246.5E-6
55.23E-9,253.8E-6
55.26E-9,262.2E-6
55.30E-9,270.5E-6
55.35E-9,274.7E-6
55.42E-9,268.1E-6
55.52E-9,244.9E-6
55.64E-9,202.9E-6
55.81E-9,155.4E-6
56.03E-9,103.9E-6
56.22E-9,39.92E-6
56.43E-9,1.344E-6
56.52E-9,1.984E-6
56.69E-9,-1.346E-6
56.90E-9,976.3E-9
57.20E-9,-1.185E-6
57.50E-9,763.3E-9
57.50E-9,42.94E-6
57.50E-9,123.5E-6
57.50E-9,264.8E-6
57.50E-9,392.2E-6
57.50E-9,547.0E-6
57.51E-9,659.9E-6
57.51E-9,735.1E-6
57.52E-9,751.7E-6
57.53E-9,734.7E-6
57.53E-9,716.2E-6
57.53E-9,677.2E-6
57.54E-9,649.4E-6
57.54E-9,638.3E-6
57.54E-9,655.4E-6
57.54E-9,669.9E-6
57.55E-9,680.6E-6
57.55E-9,684.3E-6
57.55E-9,683.4E-6
57.55E-9,679.8E-6
57.55E-9,674.5E-6
57.55E-9,663.5E-6
57.55E-9,657.9E-6
57.55E-9,647.1E-6
57.55E-9,626.3E-6
57.55E-9,587.7E-6
57.55E-9,520.2E-6
57.55E-9,414.4E-6
57.55E-9,276.1E-6
57.56E-9,169.4E-6
57.56E-9,102.7E-6
57.56E-9,115.3E-6
57.57E-9,178.4E-6
57.57E-9,263.6E-6
57.57E-9,349.1E-6
57.58E-9,436.9E-6
57.58E-9,528.8E-6
57.59E-9,532.0E-6
57.60E-9,-287.0E-6
57.60E-9,-2.282E-3
57.61E-9,-5.996E-3
57.61E-9,-10.18E-3
57.61E-9,-11.37E-3
57.61E-9,-11.93E-3
57.61E-9,-12.20E-3
57.61E-9,-12.33E-3
57.61E-9,-12.58E-3
57.62E-9,-12.98E-3
57.62E-9,-13.20E-3
57.62E-9,-11.90E-3
57.62E-9,-9.737E-3
57.63E-9,-7.740E-3
57.63E-9,-5.595E-3
57.63E-9,-3.324E-3
